Zip,Airport
90010,KCQT
92675,KSNA
16020,KFKL
65079,KAIZ
89020,KDRA
90013,KCQT
92672,KNXF
65078,KDMO
90012,KCQT
92673,KNXF
90015,KCQT
16025,KBTP
90014,KCQT
92679,KSNA
90017,KCQT
92676,KAJO
16023,KBTP
90016,KSMO
92677,KSNA
53091,KUNU
53092,KMWC
28006,KIPJ
53090,KETB
43623,KDUH
53095,KETB
77040,KDWH
77041,KDWH
53093,KSBM
77042,KMCJ
53094,KRYV
77043,KMCJ
04055,KIZG
31641,KVAD
77044,KIAH
28001,KVUJ
77045,KMCJ
31643,KVLD
53097,KMWC
77046,KMCJ
31642,KDQH
53098,KRYV
77047,KMCJ
04051,KIZG
77048,KHOU
77049,KHOU
31649,KVAD
90008,KHHR
31648,KVLD
89029,KIFP
90007,KCQT
16028,KBTP
89027,KSGU
16027,N/A
31645,KVAD
65072,KAIZ
31647,KMUL
65075,KAIZ
65074,KJEF
55605,KCKC
55604,KGNA
55603,KBFW
55602,N/A
55607,KBFW
55606,N/A
55612,KGNA
55616,KTWM
55615,KGNA
55614,KBFW
55613,KGNA
41099,N/A
41098,KFFT
41097,KCVG
67601,KHYS
41091,KCVG
41095,KCVG
41094,KCVG
41093,KIOB
41092,KCVG
41086,KCVG
41085,KLUK
41080,KCVG
41083,KCVG
41076,KLUK
41075,KLUK
41074,KLUK
67623,KRSL
67621,KHLC
67622,KHLC
67628,N/A
67625,KHLC
67626,KRSL
67629,KHLC
28097,KJQF
28098,KAKH
80601,KDEN
28091,KAFP
28092,KIPJ
28090,KEHO
41073,KLUK
41071,KLUK
67631,KHLC
41064,KIOB
41063,KCVG
67634,KRSL
67635,KHLC
67632,KHLC
67638,KRSL
67639,KHLC
67637,KHYS
79601,KABI
79603,KDYS
79602,KABI
79605,KDYS
79607,KDYS
79606,KDYS
41055,KIOB
67642,KHLC
67640,KRSL
41052,N/A
41059,KLUK
67645,KHLC
67646,KHLC
92602,KSNA
67643,KHLC
41056,KI69
67644,KHLC
67649,KRSL
80615,KGXY
67647,KHDE
80614,N/A
67648,KRSL
28078,KJQF
53001,KSBM
28075,KJQF
53004,KETB
80623,KGXY
53005,KMWC
28079,KEQY
53002,KETB
80621,KEIK
80620,KGXY
53006,KFLD
53007,KMWC
28073,KEHO
41051,KCVG
28071,KVUJ
41044,KI69
41043,KI69
67653,KMCK
41042,KCVG
67650,KHLC
41041,KIOB
67651,KRSL
41048,KCVG
67656,KHYS
67657,KHLC
41046,KCVG
67654,KHLC
41045,KCVG
67658,KRSL
80603,KDEN
41049,KIOB
67659,KHLC
80602,KEIK
28088,KRUQ
53011,KSBM
53012,KETB
28086,KAKH
53010,KETB
53015,KSBM
80612,KFEW
80611,KGXY
53013,KSBM
80610,KGXY
53014,KOSH
28080,KIPJ
53019,KFLD
28081,KJQF
53017,KUES
53018,KUES
41040,KI69
28083,KJQF
06608,KBDR
06605,KBDR
06604,KBDR
06607,KBDR
06606,KBDR
92586,KF70
92587,KF70
43610,KDUH
92584,KF70
18655,KAVP
43611,KDUH
92585,KRIV
18651,KAVP
04008,KNHZ
43616,KTDZ
04009,KIZG
43617,KDUH
43619,KTDZ
43612,KDUH
92582,KBUO
04005,KPWM
43613,KDUH
92583,KBUO
43614,KTDZ
04006,N/A
43615,KDUH
31630,KHOE
04001,KSFM
04002,KSFM
31632,KVAD
31631,KHOE
04003,N/A
43609,KTDZ
31638,KVLD
31637,KTMA
31639,KVAD
18656,KAVP
31634,KHOE
18657,KAVP
31636,KVLD
31635,KVAD
18660,KAVP
16002,KBTP
18661,KAVP
16001,KBTP
43605,KTDZ
43606,KDUH
43607,KDUH
43608,KDUH
92571,KRIV
43604,KTDZ
92570,KRIV
31620,KMUL
31626,KTVI
31629,KTVI
31623,KHOE
31622,KTMA
31625,KMUL
31624,KHOE
18630,KAVP
18631,KSEG
18632,KIPT
04027,KSFM
04029,KIZG
04022,KIZG
04024,KIZG
04020,KIZG
04021,KPWM
18634,KAVP
18635,KAVP
18636,KAVP
18641,KAVP
18642,KAVP
18643,KAVP
92595,KF70
18644,KAVP
92596,KF70
18640,KAVP
92590,KF70
04015,KLEW
92591,KF70
92592,KF70
04011,KNHZ
04010,KIZG
31605,KVAD
31606,KVLD
31601,KVLD
31602,KVLD
18610,KMPO
18616,KIPT
18617,KAVP
18618,KAVP
18619,KIPT
18612,KAVP
18614,KIPT
18615,KAVP
18621,KAVP
18622,KAVP
06615,KBDR
06612,KBDR
06611,KBDR
06614,KBDR
06610,KBDR
18628,KAVP
18629,KAVP
18623,KAVP
18624,KMPO
18626,N/A
18602,N/A
18603,KAVP
80759,K2V5
80758,K2V5
80757,KAKO
41159,KK22
53140,KENW
53143,KENW
53144,KENW
79772,KPEQ
28174,KEQY
53142,KENW
53147,KBUU
79777,KINK
53146,KUES
79778,N/A
53149,KUES
28173,KEQY
28170,KAFP
41143,KHTS
41141,KHTS
41146,N/A
41144,KHTS
80747,KSNY
41149,KK22
80746,KHEQ
53150,KUES
53151,KUES
80749,KSNY
53154,KMKE
79762,KODO
80751,KSTK
79761,KODO
80750,KFMM
79764,KODO
53153,KUES
79763,KODO
53158,KENW
79766,KODO
80755,K2V5
79765,KODO
80754,KFMM
53156,KBUU
89110,KLSV
41132,N/A
43793,KPKB
41139,KHTS
16172,N/A
28152,KEHO
28159,KRUQ
53167,N/A
53168,KENW
89119,KLAS
89118,KLAS
89117,KVGT
89115,KLSV
28150,KEHO
89113,KLAS
41121,KHTS
43787,KPKB
43780,KZZV
41124,KK22
43782,KLHQ
43783,KVTA
41129,KHTS
43788,KZZV
53172,KMKE
53170,KBUU
79782,KBPG
79781,KOZA
28166,KSVH
53177,KRAC
79783,KMDD
28163,KEQY
28164,KIPJ
28167,KFQD
53178,KRYV
89109,KLAS
28168,KHKY
53179,KENW
79789,KINK
89108,KVGT
89107,KVGT
89106,KVGT
89104,KLAS
89103,KLAS
89102,KVGT
89101,KVGT
28160,KFQD
16154,KYNG
43773,KZZV
16153,KFKL
89131,KVGT
89130,KVGT
92782,KSNA
16157,KBVI
16156,KUCP
43771,N/A
43772,KZZV
28138,KRUQ
28139,KFQD
16150,KYNG
43777,KZZV
53183,KUES
92780,KSNA
43778,KZZV
53184,KBUU
43779,KZZV
53181,KBUU
53182,KENW
31795,KTMA
28133,KAFP
31794,KTMA
53188,KUES
53185,KBUU
31796,KCKF
53186,KUES
31791,KABY
28137,KVUJ
31790,KTMA
28134,KCLT
31793,KTMA
53189,KUES
28135,KAFP
31792,KTVI
89139,KLAS
89138,KVGT
16159,KUCP
31798,KFZG
89135,KVGT
89134,KVGT
43762,KZZV
89121,KLAS
89120,KLAS
43764,KZZV
41102,KHTS
41101,KHTS
43760,KVTA
53190,KJVL
53191,KBUU
43766,KLHQ
16161,N/A
43767,KZZV
16160,N/A
53192,N/A
31784,KMGR
28144,KRUQ
31783,KFZG
28147,KRUQ
31780,KACJ
28146,KRUQ
31781,KTMA
89129,KVGT
89128,KVGT
31788,KMUL
31787,KACJ
89124,KINS
89123,KLAS
31789,KTMA
89122,KLAS
89154,KLAS
16131,KGKJ
16130,KGKJ
43754,KPKB
16136,N/A
16134,KGKJ
16133,KFKL
28119,KCQW
28117,KSVH
43755,KZZV
43756,KZZV
43758,KZZV
28110,KEQY
31773,KTVI
31772,KCKF
31775,KTMA
31774,KFZG
28114,KEHO
28115,KSVH
28112,KEQY
31771,KMUL
16137,KUCP
89158,KLAS
31779,KMGR
89156,KLSV
31778,KMGR
16143,KUCP
89143,KVGT
16142,KUCP
89142,KLSV
16141,KBVI
89141,KHND
92799,N/A
16146,KYNG
16145,KFKL
28129,KVUJ
43748,KLHQ
43749,KZZV
28127,KVUJ
28128,KVUJ
43746,KZZV
43747,KHLG
31764,KACJ
28120,KCLT
31763,KABY
28125,KRUQ
31760,KFZG
28124,KJQF
89149,KVGT
16148,KYNG
89148,KLAS
89147,KLAS
31765,KTVI
89146,KVGT
31768,KMUL
89145,KVGT
89144,KVGT
67701,KCBK
55722,KGPZ
55721,KGPZ
55720,KCOQ
55726,KCOQ
55724,KEVM
55723,KCQM
55733,KCOQ
55732,KELO
55731,KELO
55736,KCOQ
55735,K04W
55734,KEVM
55738,N/A
55744,KGPZ
55742,KGPZ
79713,KBPG
55741,KEVM
55748,KGPZ
79714,KE11
55746,KHIB
79719,KPEQ
79718,KPEQ
55749,KCOQ
67730,KCBK
67733,KGLD
67734,KCBK
67731,KSYF
67732,KGLD
67737,KCBK
67738,KCBK
67735,KGLD
67736,KCBK
67739,KMCK
55751,KEVM
55753,N/A
55752,KGPZ
79701,KMDD
79703,KMDD
55758,N/A
55757,KMZH
79706,KMDD
55756,KMZH
79705,KMDD
79707,KMDD
67740,KHLC
67741,KITR
67744,N/A
67745,KSYF
92701,KSNA
67743,KCBK
67748,KCBK
67749,KMCK
67747,KCBK
55760,KHZX
79731,KODO
79730,KFST
53103,KUES
80722,KSTK
53104,KENW
80721,KHEQ
55765,N/A
79735,KFST
80720,KAKO
55764,N/A
55763,KEVM
79734,KMRF
53108,KRAC
55769,KHIB
53105,KBUU
55768,KEVM
79739,KBPG
55767,KMZH
79738,KSNK
67751,KHLC
67752,KHLC
67756,KSYF
41189,KIOB
67753,KCBK
67757,KCBK
67758,KGLD
80701,KFMM
80705,KFMM
53110,KMKE
55771,KORB
79720,KBPG
53114,KJVL
53115,KBUU
55775,KHIB
53118,KUES
53119,KUES
55779,KCOQ
41183,N/A
41180,KHTS
67762,KITR
41175,KHTS
41174,KHTS
65101,KJEF
67761,KGLD
41179,KHTS
67764,KCBK
80737,KOGA
80736,KSTK
65109,KJEF
80735,KSYF
80734,KHEQ
55780,KCOQ
53121,KBUU
55784,KGPZ
80740,KAKO
53122,KMWC
55783,KMZH
55782,N/A
53120,KBUU
79752,KFST
55781,N/A
53125,KBUU
79755,KMAF
80744,KHEQ
53126,KRAC
55787,KHZX
79754,KPEQ
80743,KAKO
80742,KFMM
55786,N/A
55785,KGPZ
79756,KINK
80741,KSTK
53129,KMKE
79758,KODO
53128,KBUU
41171,KK22
41164,KHTS
41169,KHTS
41168,KHTS
41166,KHTS
80726,KSNY
80723,KFMM
55790,KCQM
80729,K82V
80728,KSTK
80727,K2V5
53132,KMKE
55795,KMZH
53130,KMKE
55793,KGPZ
79742,KFST
55792,KEVM
79741,KODO
79744,KOZA
80733,KFMM
53137,KRYV
55798,KHZX
79743,KFST
80732,N/A
55797,KCOQ
80731,KHEQ
79745,KINK
55796,N/A
79748,KBPG
92704,KSNA
92705,KSNA
92702,N/A
53139,KBUU
79749,KBPG
92703,KSNA
92708,KSNA
92706,KSNA
92707,KSNA
06708,KOXC
06704,KOXC
06706,KOXC
06705,KOXC
06702,KOXC
18708,KAVP
18709,KAVP
18704,KAVP
18705,KAVP
18706,KAVP
18707,KAVP
18701,KAVP
18702,KAVP
06716,KMMK
06710,KOXC
06712,KMMK
55704,K04W
55703,KCQM
55708,KEVM
55707,KMZH
55706,KELO
55705,KEVM
55709,KGPZ
55711,KCOQ
55710,KCQM
55713,N/A
55712,KMZH
55719,KHIB
55718,KCOQ
55717,KDLH
55716,N/A
16110,KGKJ
90044,KHHR
43730,KZZV
89054,KHND
90043,KHHR
43731,KZZV
90046,KBUR
43732,KZZV
89052,KHND
90045,KLAX
16114,KFKL
90048,KSMO
90047,KHHR
16113,N/A
16112,KUCP
16111,KGKJ
90049,KSMO
77070,KDWH
43739,KVTA
77071,KMCJ
77072,KSGR
77073,KIAH
90040,KCQT
06787,KOXC
43734,KZZV
77074,KMCJ
77075,KHOU
90042,KCQT
77076,KIAH
90041,KCQT
06784,KDXR
77077,KSGR
06783,KOXC
31750,KFZG
77078,KIAH
06786,KMMK
77079,KSGR
06785,KOXC
06782,KOXC
65080,KJEF
16117,KBVI
16116,KUCP
65082,KAIZ
16115,KBVI
65081,KVER
65084,KDMO
65083,KAIZ
31757,KTVI
31756,KMGR
65085,KJEF
16121,KYNG
89044,KHND
90033,KCQT
16120,KBVI
89043,KP38
90032,KCQT
92697,KSNA
43720,KZZV
89042,KP38
90035,KSMO
92694,KSNA
90034,KSMO
16125,KYNG
89040,KLSV
90037,KCQT
16124,KFKL
90036,KCQT
16123,KBVI
90039,KCQT
90038,KCQT
28107,KJQF
43727,KZZV
28105,KEQY
43728,KPKB
77060,KIAH
77061,KHOU
06777,KOXC
77062,KEFD
92692,KSNA
06776,KDXR
43723,KZZV
77063,KMCJ
06779,KOXC
43724,KZZV
77064,KDWH
90031,KCQT
06778,KOXC
43725,KZZV
77065,KDWH
92691,KSNA
04110,KPWM
77066,KDWH
77067,KIAH
77068,KDWH
77069,KDWH
28103,KEQY
43719,KHLG
28104,KEQY
28101,KAKH
06770,KOXC
90029,KCQT
16127,KUCP
31749,KTMA
89049,KTPH
31744,KMUL
89048,KDRA
31743,KACJ
89047,KTPH
89046,KIFP
89045,KTPH
90066,KSMO
90065,KCQT
90068,KBUR
89074,KHND
90067,KSMO
90069,KSMO
77090,KDWH
77091,KMCJ
43716,KHLG
77092,KMCJ
43717,KZZV
77093,KIAH
43718,KHLG
77094,KSGR
77095,KDWH
90062,KCQT
77096,KMCJ
90061,KHHR
43713,KHLG
90064,KSMO
77098,KMCJ
90063,KCQT
77099,KSGR
31730,KABY
31738,KMGR
31733,KTMA
31735,KCKF
90057,KCQT
90056,KLAX
31719,KACJ
90059,KHHR
16102,KUCP
89061,KDRA
90058,KCQT
16101,KUCP
77080,KMCJ
77081,KMCJ
77082,KSGR
77083,KSGR
77084,KTME
06798,KOXC
43701,KZZV
77085,KAXH
77086,KIAH
77087,KHOU
06795,KOXC
77088,KIAH
06794,KOXC
77089,KEFD
06796,KOXC
06791,KOXC
06790,KOXC
06793,KOXC
16105,KUCP
31721,KABY
90089,KCQT
31707,KABY
31709,KACJ
31714,KCKF
31716,KABY
31711,KACJ
31712,KCKF
90077,KSMO
89086,KLSV
89084,KVGT
89081,KLSV
90071,KCQT
90073,N/A
31705,KABY
31701,KABY
04107,KPWM
04108,N/A
04103,KPWM
04105,KPWM
04106,KPWM
06762,KOXC
04101,KPWM
04102,KPWM
06763,KOXC
18711,N/A
06759,KOXC
06758,KOXC
90090,N/A
06755,KDXR
90095,KSMO
06754,KOXC
90094,KLAX
06757,KPOU
06756,KOXC
06751,KOXC
06750,KOXC
06753,N/A
06752,KOXC
92861,KSNA
41274,KK22
65244,KVER
65243,KVER
92860,KAJO
65246,KVER
92865,KFUL
90201,KCQT
92866,KSNA
65248,KVER
65247,KIRK
41271,KK22
65240,KCOU
41264,KK22
41262,KK22
65255,KCOU
65254,KVER
65257,KVER
41268,N/A
65256,KVER
41267,N/A
65259,KVER
41265,KK22
65258,KHAE
80866,N/A
92845,KSLI
41260,N/A
65251,KCOU
65250,KVER
65264,KCOU
90220,KHHR
92883,KAJO
65263,KVER
90222,KHHR
92881,KAJO
65265,KCOU
90221,KLGB
92882,KAJO
41250,N/A
92887,KAJO
41256,KK22
41255,KK22
92886,KFUL
41254,N/A
92880,KAJO
28273,KCLT
28277,KEQY
28278,KUZA
92878,N/A
92879,KAJO
65260,KIRK
65262,KCOU
28270,KEQY
65261,KVER
65275,KHAE
65274,KVER
41240,KK22
90211,KSMO
92870,KFUL
65276,KVER
90210,KSMO
65279,KVER
90212,KSMO
92869,KSNA
92867,KFUL
92868,KSNA
65270,KVER
65286,KCDJ
90242,KLGB
41231,N/A
41230,KHTS
65285,KCOU
90241,KLGB
65287,KVER
41234,KK22
90245,KLAX
90248,KHHR
41232,KK22
90247,KHHR
41238,KK22
90240,KCQT
04287,KNHZ
04289,KLEW
04282,KLEW
04284,KAUG
04285,KWVL
04280,KLEW
65280,KCOU
04281,KLEW
65282,KHAE
65281,KVER
65284,KCOU
65283,KHAE
90230,KSMO
90232,KSMO
41224,KK22
41222,KK22
41226,KK22
04275,KBML
04276,KBML
28262,KJQF
28269,KJQF
04274,KLEW
04270,KLEW
16253,KIDI
90263,N/A
90266,KLAX
90265,KSMO
16256,KIDI
16255,KFKL
16254,KFKL
41216,KK22
41214,KK22
90260,KHHR
41219,KK22
90262,KHHR
90261,KHHR
16259,KIDI
16258,KDUJ
16263,KIDI
16262,KBTP
90255,KCQT
90254,KTOA
41201,KK22
41204,KK22
41203,N/A
16260,KDUJ
90250,KHHR
04294,KWVL
04290,KLEW
90249,KHHR
04292,KLEW
67831,KDDC
67836,KLAA
67837,KGCK
67834,KDDC
67835,KDDC
67838,KGCK
67839,KGCK
67840,KWWR
80819,KAFF
67844,KDDC
67841,KDDC
67842,KDDC
80814,KAFF
80813,K1V6
80812,KAKO
67846,KGCK
80818,KLIC
80817,KFCS
67849,KDDC
80816,K4BM
80815,KLIC
79830,KE38
53202,KMKE
79832,KE38
80821,KLIC
53203,KMKE
80820,K4BM
79834,KPRS
53206,KMWC
79836,KELP
53207,KMKE
79835,K5T6
53204,KMKE
79838,KELP
53205,KMWC
79837,KGDP
79839,KELP
53208,KMWC
53209,KMWC
67850,KGCK
67851,KGCK
80809,KAFF
80808,KFLY
67854,KDDC
67855,KEHA
67853,KGCK
67859,KLBL
80802,KITR
80801,KAKO
67857,KGCK
80807,KITR
80805,KITR
80804,KLIC
53210,KMWC
53213,KMWC
79821,K5T6
80810,KITR
53214,KMWC
53211,KMWC
53212,KMWC
53217,KMWC
53218,KMWC
53215,KMKE
53216,KMWC
53219,KMKE
67861,KGCK
67862,KEHA
67860,KGCK
65202,KCOU
67865,KDDC
92821,KFUL
65201,KCOU
67863,KGCK
65203,KCOU
67864,KLBL
67869,KLBL
80836,KITR
80835,KLIC
67867,KGCK
80834,KITR
67868,KGCK
80833,KABH
53220,KMKE
53221,KMKE
79852,KPRS
79851,KGDP
53224,KMWC
79854,KMRF
53225,KMWC
79853,KELP
53222,KMWC
53223,KMWC
79855,KGDP
80840,KAFF
53228,KMKE
53226,KMWC
53227,KMWC
65211,KCOU
67870,KLBL
67871,KGCK
67876,KDDC
67877,KLBL
65215,N/A
80825,KITR
80824,KITR
65216,N/A
67878,KLAA
80823,KLIC
67879,KLAA
80822,KITR
80829,KAFF
80828,KLIC
80827,K4BM
53235,KMKE
79843,KMRF
80832,KFLY
79842,KE38
80831,KFLY
53233,KMKE
79845,KPRS
80830,KLIC
79847,KGDP
92804,KFUL
79849,KELP
92801,KFUL
92802,KFUL
79848,N/A
92807,KFUL
92808,KAJO
92805,KFUL
92806,KFUL
92840,KFUL
67882,KDDC
92843,KSNA
92844,KSLI
92841,KSLI
80861,KITR
80860,K1V6
80864,KABH
80863,KAFF
80862,N/A
92835,KFUL
67880,KGCK
65231,KCOU
65230,KVER
65233,KVER
65232,KCOU
92832,KFUL
92833,KFUL
65237,KVER
65236,KCDJ
92831,KFUL
65239,KIRK
77201,KMCJ
77204,KMCJ
92823,KCNO
06825,KBDR
06824,KBDR
06820,KHPN
18818,KBGM
18817,KELM
18810,KELM
18812,KBGM
06810,KDXR
06812,KDXR
06811,KDXR
18829,KBGM
18825,KAVP
18826,KAVP
18828,KBGM
18821,KBGM
18822,KBGM
18823,KAVP
18824,KAVP
06840,KHPN
06831,KHPN
06830,KHPN
18801,KBGM
55803,KDLH
55802,KDYT
55807,KSUW
55806,KDYT
55805,KDLH
55804,KDLH
55808,KSUW
55810,KDLH
55812,KDLH
55811,KDLH
06807,KHPN
67801,KDDC
06804,KDXR
06801,KDXR
16230,N/A
16235,KFKL
16234,KDUJ
16233,KDUJ
16232,KFKL
28217,KCLT
28215,KJQF
28216,KCLT
28210,KCLT
28213,KJQF
28214,KCLT
04240,KLEW
28211,KCLT
28212,KCLT
16239,KDUJ
16238,N/A
89178,KLAS
16242,KDUJ
89165,KLSV
43840,KPHD
16240,KDUJ
43842,KZZV
89161,KLAS
04239,KAUG
28226,KCLT
28227,KEQY
43843,K4I3
04236,KLEW
06897,KDXR
43844,K4I3
04237,KBML
43845,KPHD
04238,KLEW
04231,KIZG
06896,KDXR
06890,KBDR
16249,KIDI
16248,KBTP
89169,KLAS
89166,KINS
43830,KVTA
16213,KFKL
16210,KBTP
89191,KLSV
43836,N/A
43837,KPHD
04268,KLEW
43832,KPHD
04265,KAUG
04260,KLEW
04261,KBML
04263,KAUG
16217,KDUJ
16214,KDUJ
16218,KBTP
16220,N/A
16224,KDUJ
89183,KHND
16222,KIDI
28206,KCLT
28207,KCLT
28204,KCLT
28205,KCLT
04257,KBML
43821,KZZV
04258,KLEW
43822,KZZV
04259,KAUG
28208,KCLT
28209,KCLT
43824,KPHD
04253,KAUG
04254,KAUG
04255,KBML
04256,KLEW
28202,KCLT
04250,KLEW
28203,KCLT
04252,KNHZ
16226,KIDI
16225,KDUJ
16229,KBTP
18850,KELM
18851,KBGM
18853,KAVP
31829,KCSG
43811,KZZV
43812,KZZV
31830,KLGC
31836,KOPN
18854,KELM
31832,KACJ
31831,KCSG
31833,KLGC
16201,KBTP
43804,KPHD
43805,K4I3
06854,KHPN
06853,KHPN
06855,KBDR
43802,KZZV
06850,KHPN
06851,KBDR
31825,KLSF
31824,KACJ
31827,K6A1
31826,KCSG
31821,KLSF
31820,KCSG
31823,KLGC
31822,KLGC
18830,KBGM
18831,KELM
31807,KCSG
31806,KACJ
31808,KCSG
04224,KLEW
04226,N/A
04220,KLEW
06883,KDXR
04221,KAUG
04222,KLEW
06880,KBDR
18837,KBGM
31816,KOPN
31815,KEUF
18832,KELM
18833,KIPT
18834,KBGM
31812,K6A1
31811,KCSG
18840,KELM
18842,KAVP
04217,KBML
04219,KLEW
06878,KHPN
04216,KBML
06877,KDXR
04210,KLEW
06870,KHPN
18847,KBGM
31803,K6A1
18848,KELM
31805,KLSF
31804,KCSG
18844,KAVP
18845,KBGM
31801,KCSG
18846,KAVP
41397,KJKL
77351,K6R3
77354,KDWH
77355,KDWH
77356,KUTS
77357,KIAH
77358,KCXO
77359,KUTS
65360,KSZL
41385,KJKL
41386,KJKL
77340,KUTS
77345,KIAH
77346,KIAH
90305,KHHR
90304,KHHR
77371,K6R3
77372,K6R3
77373,KIAH
28396,KMEB
77375,KDWH
28394,KSOP
28395,KFBG
77377,KDWH
77378,KCXO
77379,KDWH
28398,KDPL
28399,KFAY
28392,KLBT
28393,KCTZ
28390,KPOB
28391,KFAY
41360,KJKL
41367,KJKL
41366,N/A
41365,KJKL
41364,KJKL
77360,KUTS
77362,KDWH
77363,KDWH
77364,KUTS
77365,KIAH
41352,KJKL
28374,KSOP
77396,KIAH
28372,KLBT
28373,KHFF
28379,KRCZ
28376,KMEB
28377,KMEB
28371,KFAY
41348,KJKL
77380,KDWH
77381,KDWH
77382,KDWH
77384,KCXO
28385,KCTZ
77385,KCXO
28386,KMEB
77386,KDWH
28383,KLBT
28384,KFAY
77388,KDWH
77389,KDWH
28387,KSOP
28382,KCTZ
16374,KFKL
16373,KFKL
16372,KFKL
16371,KJHW
41332,KJKL
28358,KLBT
16370,N/A
41339,KJKL
28352,KMEB
28351,KMEB
28356,KHRJ
28357,KFAY
43983,KPHD
28369,KLBT
43986,KPHD
43988,KPHD
28363,KHFF
28364,KMEB
28365,KGSB
28366,KCTZ
28360,KLBT
80919,KAFF
80918,KAFF
80913,KFCS
80911,KCOS
80910,KCOS
80917,KCOS
80916,KCOS
80915,KCOS
80914,KCOS
55960,K9MN
55964,K9MN
80920,KAFF
55963,K9MN
79930,KELP
55962,KFKA
55961,KFKA
79932,KEPZ
55968,KRGK
79935,KELP
55967,KRST
79934,KBIF
55965,KFKA
79936,KELP
79938,KELP
55969,N/A
67950,KEHA
80909,KCOS
80908,KAFF
80907,KAFF
67953,KEHA
67954,KEHA
67951,KLBL
67952,KLBL
80902,KFCS
80906,KCOS
80905,KCOS
80904,KAFF
80903,KCOS
55971,KONA
55970,KAUM
55975,KFKA
55974,KDEH
79922,KEPZ
55972,KONA
55979,KONA
79924,KBIF
55977,KAUM
55976,KRST
79925,KELP
79928,KELP
79927,KELP
65301,KDMO
65305,KSZL
80939,KCOS
80938,N/A
55982,KAUM
55981,KONA
55985,KTOB
55983,KSYN
55987,KONA
80929,KCOS
80924,KAFF
80923,KAFF
80922,KCOS
80921,KAFF
80928,KABH
80927,KFLY
80926,KFCS
80925,KCOS
55992,KTOB
55991,K9MN
55990,KFKA
80930,KFLY
65321,KSZL
65320,N/A
65323,KGLY
65322,KVER
65325,KDMO
65324,KH21
65326,KH21
65329,KDMO
77316,KCXO
77318,KCXO
65330,KVER
65332,KSZL
65334,KDMO
65333,KSZL
65336,KSZL
65335,KDMO
65338,KGLY
65337,KSZL
65339,KSZL
77301,KCXO
77302,KCXO
77303,KCXO
80951,KCOS
77304,KCXO
77306,KCXO
65340,KDMO
90301,KLAX
65345,N/A
65344,KVER
65347,KVER
90303,KHHR
90302,KLAX
65349,KVER
65348,KDMO
77331,K6R3
77335,K6R3
77336,KIAH
89318,N/A
89317,KELY
77338,KIAH
89316,KP68
77339,KIAH
89311,KELY
89310,KU31
65351,KSZL
65354,KDMO
65355,KGLY
77320,KUTS
77327,K6R3
77328,K6R3
89301,KELY
65350,KDMO
31909,KCSG
18930,KUKT
31906,KCSG
31905,KLSF
31907,KCSG
18936,KLOM
18938,KDYL
18932,KDYL
18933,KDYL
18934,KDYL
18940,KTTN
18947,KDYL
31901,KCSG
31904,KCSG
31903,KCSG
18942,KDYL
18944,KUKT
18917,KDYL
18913,KDYL
55902,K9MN
18914,KDYL
55901,K9MN
18915,KDYL
55906,K9MN
55905,N/A
55904,K9MN
55903,K9MN
55909,KAUM
18929,KDYL
18925,KDYL
55912,KAUM
18927,KDYL
55910,KONA
18920,KDYL
55917,KTOB
18923,KDYL
55919,KLSE
55918,KAUM
06906,KHPN
06905,KHPN
06907,KHPN
06902,KHPN
06901,KHPN
06903,KHPN
67901,KLBL
55920,K9MN
55924,KTOB
55923,KFKA
55922,KFKA
55921,KLSE
55927,KTOB
55926,KAUM
55925,KLSE
55929,K9MN
55931,KDEH
18902,KDYL
55935,KFKA
55934,K9MN
55933,N/A
55932,K9MN
55939,KFKA
18901,KDYL
55936,KRST
55941,KLSE
55940,KTOB
79911,K5T6
55946,KSYN
55945,KONA
79912,KBIF
55944,KTOB
79915,KELP
55943,KLSE
55949,KFKA
79916,KELP
55947,KLSE
79918,N/A
55953,KAUM
55952,KONA
55951,KFKA
55950,N/A
55957,K9MN
79902,KELP
55956,K9MN
79901,KELP
55955,KTOB
79904,KBIF
55954,KDEH
79903,KELP
79906,KELP
79905,KELP
55959,KONA
79908,KELP
79907,KELP
43971,KHLG
16352,N/A
16351,KFKL
16350,KJHW
43973,KPHD
41311,KJKL
16354,KFKL
16353,KFKL
28338,KRCZ
28339,KHRJ
41314,KJKL
90280,KCQT
28337,KEYF
43976,KHLG
43977,KHLG
41317,N/A
04363,KAUG
04364,KAUG
28334,KHRJ
04360,KWVL
28333,KGSB
31999,KCSG
90275,KTOA
16362,KFKL
90274,KTOA
90277,KTOA
16360,KGKJ
43963,KHLG
41301,KJKL
90278,KHHR
16365,KJHW
16364,KFKL
28349,KDPL
43968,KBVI
28347,KHFF
28348,KFAY
43964,KPIT
04357,KIWI
90270,KCQT
04358,KWVL
90272,KSMO
04352,KWVL
28341,KDPL
04353,KAUG
04354,KWVL
04355,KAUG
28340,KLBT
28345,KRCZ
04350,KAUG
28343,KBBP
04351,KAUG
28344,KHRJ
43950,KHLG
43952,KHLG
16334,KFKL
16333,KBFD
16332,KFKL
16331,N/A
28314,KFBG
28315,KHFF
43953,KHLG
28318,KFAY
28312,KFAY
28310,KPOB
28311,KFBG
16335,KGKJ
16341,KFKL
16340,KJHW
16345,KJHW
16344,N/A
16343,N/A
16342,KFKL
28327,KSOP
43946,KPKB
28328,KCTZ
43947,KHLG
90291,KSMO
28326,KSOP
90290,KSMO
43942,KHLG
90293,KLAX
43943,KHLG
